9.900389160377972564e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.709884449874149921e-05 0.000000000000000000e+00
9.900488840884617003e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.340800704530806698e-04 0.000000000000000000e+00
9.900588521391262553e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.009444757722462453e-04 0.000000000000000000e+00
9.900688201897906993e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.676928521336207028e-04 0.000000000000000000e+00
9.900787882404551432e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.343259912168214127e-04 0.000000000000000000e+00
9.900887562911195872e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.008446538846049088e-04 0.000000000000000000e+00
9.900987243417840311e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.672496319973546081e-04 0.000000000000000000e+00
9.901086923924484751e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.335416867149014213e-04 0.000000000000000000e+00
9.901186604431129190e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.997215791970766929e-04 0.000000000000000000e+00
9.901286284937773630e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.657900706037122012e-04 0.000000000000000000e+00
9.901385965444418069e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.317478951168470032e-04 0.000000000000000000e+00
9.901485645951062509e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.975958116746549066e-04 0.000000000000000000e+00
9.901585326457706948e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.633345535512117024e-04 0.000000000000000000e+00
9.901685006964351388e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.289648540205938318e-04 0.000000000000000000e+00
9.901784687470995827e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.944874378472689201e-04 0.000000000000000000e+00
9.901884367977640267e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.059903029795705460e-03 0.000000000000000000e+00
9.901984048484284706e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.125212341465306118e-03 0.000000000000000000e+00
9.902083728990929146e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.190416084455473995e-03 0.000000000000000000e+00
9.902183409497573585e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.255514970365613058e-03 0.000000000000000000e+00
9.902283090004218025e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.320509690503869670e-03 0.000000000000000000e+00
9.902382770510862464e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.385400936178390842e-03 0.000000000000000000e+00
9.902482451017506904e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.450189416436895766e-03 0.000000000000000000e+00
9.902582131524151343e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.514875795203527971e-03 0.000000000000000000e+00
9.902681812030795783e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.579460758166558810e-03 0.000000000000000000e+00
9.902781492537440222e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.643944979224847306e-03 0.000000000000000000e+00
9.902881173044084662e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.708329132277252704e-03 0.000000000000000000e+00
9.902980853550729101e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.772613866208194288e-03 0.000000000000000000e+00
9.903080534057373541e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.836799855068225714e-03 0.000000000000000000e+00
9.903180214564017980e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.900887747987607809e-03 0.000000000000000000e+00
