x,z,v,alpha,d22,T,l1_r,l2_r,l3_r,l4_r,l5_r,l1_im,l2_im,l3_im,l4_im,l5_im
1.02638921622788,0.0732084985167359,0.4511873905399776,3.416441922589348,3.10713383999649e-10,0.954628163787982,70.7983610643839,-0.7234851860663676,-0.7234851860663676,0.0141246208327029,0.9999999953378356,0.0,0.6903399051116057,-0.6903399051116057,0.0,0.0
1.026139142149367,0.0731368135747924,0.4521265642131188,3.420761270209383,3.895007101249104e-10,0.953893568998738,69.96764799595066,-0.7293159284307191,-0.7293159284307191,0.0142923196485657,1.0000000084742875,0.0,0.6841770807687745,-0.6841770807687745,0.0,0.0
1.0258893805324738,0.0730640474400015,0.4530681547921998,3.4250874564140443,4.0383035682451736e-11,0.953155323065622,69.14419860825515,-0.7351046822368188,-0.7351046822368188,0.0144625291891209,1.0000000081159175,0.0,0.6779536174468203,-0.6779536174468203,0.0,0.0
1.025639936707303,0.0729901992597267,0.4540121824694276,3.429422520426346,5.690231021050216e-11,0.9524134093718452,68.3279690981519,-0.7408507099454695,-0.7408507099454695,0.0146352950842783,1.0000000084198477,0.0,0.6716697305125465,-0.6716697305125465,0.0,0.0
1.0253908159751677,0.0729152683818062,0.4549586671529008,3.433765773117733,1.290516188322142e-10,0.9516678110223522,67.51891625411913,-0.7465532719043017,-0.7465532719043017,0.0148106641020495,1.000000009342419,0.0,0.6653256448471011,-0.6653256448471011,0.0,0.0
1.0251420236664228,0.0728392541544864,0.4559076290828417,3.438117326842071,4.2546936959881246e-10,0.9509185111431288,66.71699678510278,-0.752211628155355,-0.752211628155355,0.014988684043178,1.0000000127869586,0.0,0.6589215951545287,-0.6589215951545287,0.0,0.0
1.0248935650347255,0.0727621562687779,0.4568590877823581,3.4424768764949967,4.830585940097084e-10,0.9501654923710148,65.92216850642524,-0.7578250356122461,-0.7578250356122461,0.015169404033769,0.9999999925999836,0.0,0.6524578254151648,-0.6524578254151648,0.0,0.0
1.0246454455935556,0.0726839736712312,0.4578130654050698,3.446845469489542,3.353872453156139e-11,0.9494087384871333,65.13438661631281,-0.7633927576206179,-0.7633927576206179,0.0153528737135413,0.9999999898252072,0.0,0.6459345908538108,-0.6459345908538108,0.0,0.0
1.024397670754601,0.0726047057406001,0.4587695831291427,3.4512219259467045,2.255208554294736e-10,0.9486482326513171,64.35360770013455,-0.7689140539545772,-0.7689140539545772,0.0155391441579308,1.000000011058038,0.0,0.6393521560439404,-0.6393521560439404,0.0,0.0
1.0241502457736378,0.0725243524305181,0.4597286607119266,3.4556055208228726,3.0434528094821115e-10,0.9478839571859924,63.57979028268153,-0.7743881795906188,-0.7743881795906188,0.0157282680768542,1.0000000121574113,0.0,0.6327107943752217,-0.6327107943752217,0.0,0.0
1.0239031760763848,0.0724429132486414,0.4606903196344994,3.459998127215565,2.5891864971391708e-11,0.9471158951217952,62.8128912898209,-0.7798143937315216,-0.7798143937315216,0.0159202990161267,0.9999999904482304,0.0,0.6260107902199075,-0.6260107902199075,0.0,0.0
1.0236564672806454,0.072360387217897,0.4616545832380708,3.4644002919277166,1.2774620071179215e-10,0.9463440302636124,62.05286589130047,-0.7851919604973991,-0.7851919604973991,0.0161152912925151,0.999999992175866,0.0,0.6192524393322545,-0.6192524393322545,0.0,0.0
1.0234101247509697,0.0722767742181977,0.4626214725902068,3.468809667337158,3.9574495515346655e-11,0.9455683451463284,61.29967217705068,-0.7905201371041384,-0.7905201371041384,0.016313301227434,0.9999999854008168,0.0,0.6124360456974951,-0.6124360456974951,0.0,0.0
1.0231641540663612,0.0721920735808997,0.4635910108216153,3.4732279072468417,2.340360522237465e-10,0.9447888231841832,60.55326626844487,-0.7957981865146715,-0.7957981865146715,0.0165143859257794,0.99999999316111,0.0,0.6055619249564506,-0.6055619249564506,0.0,0.0
1.022918560656664,0.0721062851623406,0.4645632198182561,3.4776536963321054,4.2721398905756006e-11,0.9440054470331508,59.81360606688601,-0.8010253679569423,-0.8010253679569423,0.0167186043138711,0.999999989606296,0.0,0.5986304017224332,-0.5986304017224332,0.0,0.0
1.0226733502053538,0.0720194081791175,0.4655381238274443,3.482088615909525,1.9902796433747782e-10,0.9432182003823072,59.08064717249847,-0.8062009476630564,-0.8062009476630564,0.0169260160368604,1.000000015797919,0.0,0.5916418128212012,-0.5916418128212012,0.0,0.0
1.0224285279954322,0.0719314430657226,0.4665157437107525,3.486530577440908,7.767806208703597e-11,0.9424270650721728,58.35434943329754,-0.8113241819145588,-0.8113241819145588,0.0171366833991531,0.999999990635458,0.0,0.5845965018682402,-0.5845965018682402,0.0,0.0
1.0221840998586624,0.0718423888036068,0.4674961052216123,3.490982995814729,8.557292358678215e-11,0.9416320252716216,57.63466752005935,-0.8163943419257325,-0.8163943419257325,0.0173506686201808,0.9999999855876072,0.0,0.5774948274323694,-0.5774948274323694,0.0,0.0
1.0219400714483224,0.0717522449708029,0.4684792326725748,3.495443388965436,3.8910834988257324e-10,0.9408330642589856,56.921558133163785,-0.8214106951109008,-0.8214106951109008,0.0175680359922772,1.0000000153571484,0.0,0.5703371569349048,-0.5703371569349048,0.0,0.0
1.0216964480806856,0.0716610121346812,0.4694651477001806,3.499910467344068,8.813790468963133e-11,0.9400301638643864,56.21498150562687,-0.826372501262971,-0.826372501262971,0.017788852476467,0.9999999891500982,0.0,0.5631238647378348,-0.5631238647378348,0.0,0.0
1.0214532356822714,0.0715686893048761,0.470453877188985,3.504388330123736,1.4701273331060548e-10,0.9392233082865696,55.514892217617344,-0.8312790368715601,-0.8312790368715601,0.0180131848149012,0.9999999886988936,0.0,0.5558553414846593,-0.5558553414846593,0.0,0.0
1.021210439895942,0.0714752763411803,0.4714454458034323,3.5088736240584684,2.3343303240650145e-10,0.9384124807035636,54.82124783567043,-0.83612957253033,-0.83612957253033,0.0182411023280257,1.0000000073118258,0.0,0.5485319854944152,-0.5485319854944152,0.0,0.0
1.0209680663017,0.0713807733440869,0.4724398778745459,3.5133669725968057,2.3159205313774407e-10,0.9375976636941588,54.13400681259703,-0.8409233788270665,-0.8409233788270665,0.0184726763001389,1.0000000131071405,0.0,0.5411542046009838,-0.5411542046009838,0.0,0.0
1.0207261205273406,0.071285180363616,0.4734371983106886,3.5178690703411024,3.895546591572973e-10,0.936778840163254,53.45312733822536,-0.845659729096838,-0.845659729096838,0.0187079797159453,0.999999981509635,0.0,0.5337224176201683,-0.5337224176201683,0.0,0.0
1.0204846086274904,0.0711884964565978,0.4744374355618775,3.522381126146252,4.519647823889195e-11,0.9359559946141424,52.778563966355975,-0.8503379093576446,-0.8503379093576446,0.0189470859527155,1.000000010340185,0.0,0.5262370583982858,-0.5262370583982858,0.0,0.0
1.0202435360159472,0.0710907223720484,0.4754406132280344,3.526899583278889,2.7470432295929674e-11,0.9351291088479512,52.11027743181374,-0.8549571916143012,-0.8549571916143012,0.0191900724825052,0.9999999992871712,0.0,0.518698563929987,-0.518698563929987,0.0,0.0
1.020002908670996,0.0709918575324587,0.4764467595005429,3.531427963497043,1.5487800688363165e-11,0.9342981671042128,51.44822346689955,-0.8595168639727622,-0.8595168639727622,0.019437016850322,1.0000000115984864,0.0,0.5111073884202526,-0.5111073884202526,0.0,0.0
1.0197627322042029,0.0708919023402753,0.4774558999525272,3.53596426777064,6.45788908225461e-10,0.9334631518434464,50.79236137457736,-0.8640162077176299,-0.8640162077176299,0.0196879999402947,0.99999999360247,0.0,0.503463992244073,-0.503463992244073,0.0,0.0
1.019523012659615,0.0707908562340243,0.4784680636412534,3.5405099485521534,3.9862409496567687e-10,0.9326240474920172,50.14264707544257,-0.8684545179928498,-0.8684545179928498,0.0199431030755164,1.0000000178127422,0.0,0.4957688506322333,-0.4957688506322333,0.0,0.0
1.01928375553257,0.0706887200367016,0.4794832757343537,3.545062462619076,3.373529324729583e-10,0.9317808359364343,49.499041360959,-0.8728310783999763,-0.8728310783999763,0.0202024118796544,0.999999982169592,0.0,0.4880224433275811,-0.4880224433275811,0.0,0.0
1.0190449669814248,0.0705854930853389,0.4805015665447872,3.5496258431207672,2.601405081469803e-10,0.9309335018237774,48.86149956645831,-0.8771451922781085,-0.8771451922781085,0.0204660116658674,0.99999998308126,0.0,0.4802252684319066,-0.4802252684319066,0.0,0.0
1.0188066527566173,0.0704811757526469,0.4815229636063904,3.554196679854784,7.742333757738942e-11,0.9300820281473432,48.2299807705244,-0.8813961557236194,-0.8813961557236194,0.0207339916185816,0.9999999856877536,0.0,0.4723778296323475,-0.4723778296323475,0.0,0.0
1.018568818728695,0.0703757682063903,0.4825474955788068,3.5587759749349925,3.4656568181166244e-11,0.9292263983325254,47.604443308783424,-0.885583271190532,-0.885583271190532,0.0210064428241441,0.9999999861272576,0.0,0.4644806423551218,-0.4644806423551218,0.0,0.0
1.0183314708688098,0.0702692704643791,0.4835751920883433,3.563363735441046,3.744343009820448e-10,0.9283665961492842,46.98484499377261,-0.8897058473156014,-0.8897058473156014,0.0212834583644998,1.0000000067436323,0.0,0.4565342334545002,-0.4565342334545002,0.0,0.0
1.0180946148733383,0.0701616832297522,0.4846060810836044,3.5679597131538063,2.3530505076203726e-10,0.927502604344008,46.3711460793605,-0.8937631891613071,-0.8937631891613071,0.0215651350591347,0.9999999763740542,0.0,0.4485391368515509,-0.4485391368515509,0.0,0.0
1.017858257068839,0.0700530058912775,0.485640195191356,3.5725659942024564,3.8893769349249484e-10,0.9266344079553496,45.76330194582721,-0.8977546219003391,-0.8977546219003391,0.0218515695812728,1.000000019837569,0.0,0.4404959049539858,-0.4404959049539858,0.0,0.0
1.0176224030340757,0.069943239548843,0.486677562116254,3.57717814309232,2.2476399343161486e-10,0.9257619892754504,45.16127422546956,-0.9016794553709992,-0.9016794553709992,0.022142864602756,1.0000000166825915,0.0,0.4324050908720678,-0.4324050908720678,0.0,0.0
1.0173870588008178,0.0698323843842455,0.4877182129904756,3.581800607309633,1.9113782915014603e-11,0.9248853322524816,44.56502122508138,-0.9055370154307452,-0.9055370154307452,0.0224391235573028,0.99999998519889,0.0,0.4242672634995271,-0.4242672634995271,0.0,0.0
