3.188409053297041051e+00 3.188409108602811237e+00 1.568611630930091261e+00
3.188407274054974039e+00 3.188407495277931769e+00 1.572981022659701633e+00
3.188404316649780856e+00 3.188404815514510826e+00 1.572981022659701633e+00
3.188400187580887390e+00 3.188401066531892702e+00 1.572981022659701633e+00
3.188396600397074732e+00 3.188397811922772718e+00 1.572981022659701633e+00
3.188392682714169091e+00 3.188394262446716976e+00 1.572981022659701633e+00
3.188388647813623411e+00 3.188390595752044199e+00 1.572981022659701633e+00
3.188384520121391397e+00 3.188386860020001823e+00 1.572981022659701633e+00
3.188380312846644582e+00 3.188383044704361513e+00 1.572981022659701633e+00
3.188376040057684602e+00 3.188379175751035799e+00 1.577350414389311783e+00
3.188371708883174449e+00 3.188375248411012386e+00 1.577350414389311783e+00
3.188367323474790904e+00 3.188371266835951623e+00 1.577350414389311783e+00
3.188362886312648747e+00 3.188367257261105703e+00 1.577350414389311783e+00
3.188358398879947764e+00 3.188363149904192451e+00 1.577350414389311783e+00
3.188353862048598941e+00 3.188359040657656518e+00 1.577350414389311783e+00
3.188349276299130786e+00 3.188354882491698739e+00 1.577350414389311783e+00
3.188344641852154382e+00 3.188350675626910657e+00 1.577350414389311783e+00
3.188339958749947023e+00 3.188346420105549583e+00 1.577350414389311783e+00
3.188335226908754372e+00 3.188342163353738989e+00 1.577350414389311783e+00
3.188330446153308184e+00 3.188337810176325338e+00 1.577350414389311783e+00
3.188325616240214710e+00 3.188333455349615875e+00 1.577350414389311783e+00
3.188320736874130645e+00 3.188329003558666219e+00 1.577350414389311783e+00
3.188315807719231287e+00 3.188324549487064008e+00 1.577350414389311783e+00
3.188310828407437736e+00 3.188320045256954227e+00 1.581719806118922156e+00
3.188305798544482705e+00 3.188315490474045166e+00 1.581719806118922156e+00
3.188300717714316779e+00 3.188310884722263427e+00 1.581719806118922156e+00
3.188295585482603833e+00 3.188306227567249351e+00 1.581719806118922156e+00
3.188290401399151541e+00 3.188301518558785297e+00 1.581719806118922156e+00
3.188285216788743881e+00 3.188296809021819112e+00 1.581719806118922156e+00
3.188279979857835400e+00 3.188292047162608611e+00 1.581719806118922156e+00
3.188274690174347281e+00 3.188287232549050554e+00 1.581719806118922156e+00
3.188269347259146791e+00 3.188282459719817385e+00 1.581719806118922156e+00
3.188263950605785269e+00 3.188277538132611610e+00 1.581719806118922156e+00
3.188258499702622206e+00 3.188272562293756440e+00 1.581719806118922156e+00
3.188253048500988562e+00 3.188267681172149981e+00 1.581719806118922156e+00
3.188247542511921218e+00 3.188262650243718355e+00 1.581719806118922156e+00
3.188241981241502820e+00 3.188257564032024316e+00 1.581719806118922156e+00
3.188236364163020919e+00 3.188252517027176491e+00 1.581719806118922156e+00
3.188230690729591643e+00 3.188247318648397499e+00 1.581719806118922156e+00
3.188225017093754943e+00 3.188242215082029318e+00 1.581719806118922156e+00
3.188219286531980945e+00 3.188236959571038476e+00 1.581719806118922156e+00
3.188213498513661648e+00 3.188231741617634007e+00 1.581719806118922156e+00
3.188207652481629850e+00 3.188226465648104746e+00 1.581719806118922156e+00
3.188201806295747343e+00 3.188221189522633114e+00 1.586089197848532528e+00
3.188195901502513419e+00 3.188215854787352477e+00 1.586089197848532528e+00
3.188189937546778374e+00 3.188210460887078490e+00 1.586089197848532528e+00
3.188183913850178186e+00 3.188205007243410716e+00 1.586089197848532528e+00
3.188177829818962028e+00 3.188199493262563244e+00 1.586089197848532528e+00
3.188171684854698373e+00 3.188193918346067246e+00 1.586089197848532528e+00
3.188165478352596782e+00 3.188188281889095421e+00 1.586089197848532528e+00
3.188159209701459496e+00 3.188182583280412707e+00 1.586089197848532528e+00
3.188152878283741831e+00 3.188176821902436675e+00 1.586089197848532528e+00
3.188146483475375881e+00 3.188170997131060336e+00 1.586089197848532528e+00
3.188140024645872650e+00 3.188165108335756059e+00 1.586089197848532528e+00
3.188133565726454677e+00 3.188159409475795236e+00 1.586089197848532528e+00
3.188127042131357669e+00 3.188153265882176068e+00 1.586089197848532528e+00
3.188120453234508211e+00 3.188147437038278742e+00 1.586089197848532528e+00
3.188113798391049247e+00 3.188141352217665592e+00 1.586089197848532528e+00
3.188107143472822091e+00 3.188135267319903488e+00 1.586089197848532528e+00
3.188100421933054207e+00 3.188129305823214299e+00 1.586089197848532528e+00
3.188093633123816772e+00 3.188123087028036373e+00 1.586089197848532528e+00
3.188086776379278398e+00 3.188116800294489739e+00 1.586089197848532528e+00
3.188079851020726885e+00 3.188110634968186474e+00 1.586089197848532528e+00
3.188072856363556973e+00 3.188104210315326981e+00 1.586089197848532528e+00
3.188065791716313324e+00 3.188097715669191423e+00 1.586089197848532528e+00
3.188058656380517331e+00 3.188091340354360259e+00 1.586089197848532528e+00
3.188051449650591618e+00 3.188084893641247586e+00 1.590458589578142679e+00
3.188044170813934652e+00 3.188078184794953529e+00 1.586089197848532528e+00
3.188036819150624535e+00 3.188071593140415327e+00 1.590458589578142679e+00
3.188029393933603295e+00 3.188064737906481039e+00 1.586089197848532528e+00
3.188021894428390457e+00 3.188057998401775617e+00 1.586089197848532528e+00
3.188014319893154980e+00 3.188051183862603555e+00 1.590458589578142679e+00
3.188006669578591357e+00 3.188044293539597618e+00 1.590458589578142679e+00
3.187998942727867657e+00 3.188037326675861927e+00 1.590458589578142679e+00
3.187991138576493633e+00 3.188030282506842283e+00 1.590458589578142679e+00
3.187983256352333594e+00 3.188023160260338162e+00 1.590458589578142679e+00
3.187975295275492726e+00 3.188015959156388579e+00 1.590458589578142679e+00
3.187967254558222940e+00 3.188008678407179275e+00 1.590458589578142679e+00
3.187959133404858481e+00 3.188000937182633443e+00 1.590458589578142679e+00
3.187950931011775069e+00 3.187993874782089065e+00 1.590458589578142679e+00
3.187942646567248683e+00 3.187986350290721749e+00 1.590458589578142679e+00
3.187934279251438685e+00 3.187978742922964681e+00 1.590458589578142679e+00
3.187925828236242598e+00 3.187971051850644333e+00 1.590458589578142679e+00
3.187917292685290782e+00 3.187963276237319121e+00 1.590458589578142679e+00
3.187908671753798107e+00 3.187955415238131529e+00 1.590458589578142679e+00
3.187899964588522206e+00 3.187947467999764584e+00 1.590458589578142679e+00
3.187891170327649348e+00 3.187939433660329946e+00 1.590458589578142679e+00
3.187882288100757577e+00 3.187931311349330610e+00 1.590458589578142679e+00
3.187873317028659503e+00 3.187923290199558668e+00 1.590458589578142679e+00
3.187864256223399639e+00 3.187915179309844138e+00 1.590458589578142679e+00
3.187855104788090976e+00 3.187906787772234463e+00 1.590458589578142679e+00
3.187845861816887449e+00 3.187898304692860396e+00 1.590458589578142679e+00
3.187836526394833836e+00 3.187890109176413578e+00 1.594827981307753051e+00
3.187827097597858650e+00 3.187881440258161447e+00 1.594827981307753051e+00
3.187817574492584960e+00 3.187872677025484602e+00 1.590458589578142679e+00
3.187807956136331722e+00 3.187864198551939587e+00 1.594827981307753051e+00
3.187798241576931702e+00 3.187855243851473119e+00 1.594827981307753051e+00
3.187788429852732364e+00 3.187846191979814225e+00 1.594827981307753051e+00
3.187778519992414683e+00 3.187837421978369612e+00 1.594827981307753051e+00
3.187768511014948736e+00 3.187828552850822117e+00 1.594827981307753051e+00
3.187758401929500884e+00 3.187819203595797291e+00 1.594827981307753051e+00
3.187748191735267245e+00 3.187809753225214315e+00 1.594827981307753051e+00
3.187737879421492337e+00 3.187800580736192657e+00 1.594827981307753051e+00
3.187727463967249264e+00 3.187791305097261052e+00 1.594827981307753051e+00
3.187716944341429048e+00 3.187781545271707095e+00 1.594827981307753051e+00
3.187706319502570551e+00 3.187771680225941484e+00 1.594827981307753051e+00
3.187695588398810731e+00 3.187762088910930380e+00 1.594827981307753051e+00
3.187684749967763853e+00 3.187752390258679291e+00 1.594827981307753051e+00
3.187673803136407358e+00 3.187742203195697677e+00 1.594827981307753051e+00
3.187662746820951742e+00 3.187732286640033497e+00 1.594827981307753051e+00
3.187651579926808143e+00 3.187722259495321175e+00 1.594827981307753051e+00
3.187640301348412031e+00 3.187712120655853187e+00 1.594827981307753051e+00
3.187628909969126401e+00 3.187701869004846422e+00 1.599197373037363201e+00
3.187617404661184040e+00 3.187691123420780759e+00 1.594827981307753051e+00
3.187605784285454380e+00 3.187680642752974247e+00 1.594827981307753051e+00
3.187594047691506560e+00 3.187670045855866885e+00 1.594827981307753051e+00
3.187582193717320767e+00 3.187659331567286536e+00 1.594827981307753051e+00
3.187570221189308217e+00 3.187648498713489431e+00 1.594827981307753051e+00
3.187558128922074463e+00 3.187637926095463925e+00 1.599197373037363201e+00
3.187545915718446476e+00 3.187626472556259305e+00 1.599197373037363201e+00
3.187533580369203978e+00 3.187615656829727584e+00 1.599197373037363201e+00
3.187521121653081657e+00 3.187603957757060069e+00 1.599197373037363201e+00
3.187508538336538244e+00 3.187592894036018976e+00 1.599197373037363201e+00
3.187495829173766726e+00 3.187580944495132851e+00 1.599197373037363201e+00
3.187482992906432333e+00 3.187569627795365346e+00 1.599197373037363201e+00
3.187470028263661437e+00 3.187558182704369081e+00 1.599197373037363201e+00
3.187456933961810623e+00 3.187545847989328163e+00 1.599197373037363201e+00
3.187443708704467138e+00 3.187534142254666580e+00 1.599197373037363201e+00
3.187430351182193977e+00 3.187521544296031628e+00 1.599197373037363201e+00
3.187416860072489477e+00 3.187509572679140923e+00 1.599197373037363201e+00
3.187403234039586142e+00 3.187497466122196421e+00 1.599197373037363201e+00
3.187389471734408897e+00 3.187484463343020824e+00 1.599197373037363201e+00
3.187375571794334839e+00 3.187472082847806032e+00 1.599197373037363201e+00
3.187361532843165257e+00 3.187459563323963962e+00 1.599197373037363201e+00
3.187347353490859181e+00 3.187446143458385173e+00 1.603566764766973574e+00
3.187333032333570237e+00 3.187433341696045641e+00 1.599197373037363201e+00
3.187318567953327353e+00 3.187420396692518754e+00 1.599197373037363201e+00
3.187303958918039193e+00 3.187407307015461821e+00 1.603566764766973574e+00
3.187289203781214386e+00 3.187394071218129454e+00 1.603566764766973574e+00
3.187274301081992167e+00 3.187380687839401983e+00 1.603566764766973574e+00
3.187259249344814194e+00 3.187367155403461272e+00 1.603566764766973574e+00
3.187244047079437426e+00 3.187353472419798717e+00 1.603566764766973574e+00
3.187228692780611716e+00 3.187339637382897717e+00 1.603566764766973574e+00
3.187213184928165521e+00 3.187325648772314501e+00 1.603566764766973574e+00
3.187197521986607107e+00 3.187310745165178982e+00 1.603566764766973574e+00
3.187181702405175621e+00 3.187296444788432215e+00 1.603566764766973574e+00
3.187165724617495144e+00 3.187281986184578919e+00 1.603566764766973574e+00
3.187149587041658627e+00 3.187267367771427384e+00 1.603566764766973574e+00
3.187133288079817994e+00 3.187252587950840432e+00 1.603566764766973574e+00
3.187116826118236101e+00 3.187237645108789152e+00 1.603566764766973574e+00
3.187100199526931021e+00 3.187222537614996298e+00 1.603566764766973574e+00
3.187083406659750651e+00 3.187207263823009562e+00 1.603566764766973574e+00
3.187066445853968144e+00 3.187191822069799230e+00 1.603566764766973574e+00
3.187049315430286356e+00 3.187176210675761290e+00 1.603566764766973574e+00
3.187032013692594923e+00 3.187160427944474073e+00 1.603566764766973574e+00
3.187014538927820606e+00 3.187144472162549480e+00 1.603566764766973574e+00
3.186996889405763422e+00 3.187129101438738843e+00 1.607936156496583724e+00
3.186979063378916344e+00 3.187112794342421562e+00 1.603566764766973574e+00
3.186961059082296543e+00 3.187096308951766321e+00 1.603566764766973574e+00
3.186942874733265096e+00 3.187079643483802016e+00 1.603566764766973574e+00
3.186924508531365330e+00 3.187062796137736242e+00 1.607936156496583724e+00
3.186905958658124316e+00 3.187046524912346968e+00 1.607936156496583724e+00
3.186887223276889447e+00 3.187030068144113049e+00 1.607936156496583724e+00
3.186868300532637033e+00 3.187012664168916487e+00 1.607936156496583724e+00
3.186849188551792889e+00 3.186995070930419338e+00 1.607936156496583724e+00
3.186829885442043597e+00 3.186977286535949805e+00 1.607936156496583724e+00
3.186810389292157542e+00 3.186959309073914337e+00 1.607936156496583724e+00
3.186790698171780623e+00 3.186942656193811008e+00 1.607936156496583724e+00
3.186770810131259957e+00 3.186924286775691506e+00 1.607936156496583724e+00
3.186750723201445368e+00 3.186905718439638324e+00 1.607936156496583724e+00
3.186730435393487326e+00 3.186886949196418684e+00 1.607936156496583724e+00
3.186709944698655761e+00 3.186868736807773939e+00 1.607936156496583724e+00
3.186689249088126008e+00 3.186850319463760961e+00 1.607936156496583724e+00
3.186668346512782080e+00 3.186830935353780259e+00 1.607936156496583724e+00
3.186647234903025261e+00 3.186812101934593411e+00 1.607936156496583724e+00
3.186625912168549846e+00 3.186793057349413427e+00 1.612305548226194096e+00
3.186604376198149513e+00 3.186773039740781410e+00 1.607936156496583724e+00
3.186582624859507273e+00 3.186752806731867782e+00 1.612305548226194096e+00
3.186560655998976088e+00 3.186733875639128133e+00 1.612305548226194096e+00
3.186538467441441203e+00 3.186713205335383048e+00 1.607936156496583724e+00
3.186516056989650014e+00 3.186693832553208594e+00 1.612305548226194096e+00
3.186493422425361821e+00 3.186672716164607344e+00 1.612305548226194096e+00
3.186470561506764998e+00 3.186652892814834548e+00 1.612305548226194096e+00
3.186447471970767609e+00 3.186631321374200798e+00 1.612305548226194096e+00
3.186424151531114024e+00 3.186609518994457879e+00 1.612305548226194096e+00
3.186400597878858321e+00 3.186589002760400913e+00 1.612305548226194096e+00
3.186376808681688821e+00 3.186566731539490771e+00 1.612305548226194096e+00
3.186353019459870151e+00 3.186545979642761761e+00 1.612305548226194096e+00
3.186328992320781595e+00 3.186523470408691772e+00 1.612305548226194096e+00
3.186304724898853191e+00 3.186502240202577774e+00 1.612305548226194096e+00
3.186280214796191501e+00 3.186479247917366475e+00 1.612305548226194096e+00
3.186255459585400462e+00 3.186457529810221789e+00 1.616674939955804469e+00
3.186230456814897138e+00 3.186434044767135987e+00 1.612305548226194096e+00
3.186205204009294523e+00 3.186411828950045155e+00 1.616674939955804469e+00
3.186179698668206051e+00 3.186387841243812247e+00 1.616674939955804469e+00
3.186153938266829133e+00 3.186365117712772310e+00 1.612305548226194096e+00
3.186127920253450707e+00 3.186342136503276912e+00 1.616674939955804469e+00
3.186101642053019045e+00 3.186317375787708350e+00 1.612305548226194096e+00
3.186075101063492898e+00 3.186293871479062734e+00 1.616674939955804469e+00
3.186048294656160795e+00 3.186270101683509992e+00 1.616674939955804469e+00
3.186021220178277158e+00 3.186246063747358637e+00 1.616674939955804469e+00
3.185993874947588900e+00 3.186220235787130761e+00 1.616674939955804469e+00
3.185966256258061069e+00 3.186195653509521719e+00 1.616674939955804469e+00
3.185938361373988670e+00 3.186169275790744937e+00 1.616674939955804469e+00
3.185910187534090277e+00 3.186144138229547895e+00 1.616674939955804469e+00
3.185881731948262185e+00 3.186118718847725795e+00 1.616674939955804469e+00
3.185852991799998701e+00 3.186093014827754644e+00 1.616674939955804469e+00
3.185823964242364692e+00 3.186065504202422183e+00 1.616674939955804469e+00
3.185794646402719810e+00 3.186039222350514954e+00 1.616674939955804469e+00
3.185765035376806331e+00 3.186012647233632311e+00 1.616674939955804469e+00
3.185735128234138624e+00 3.185985775920218810e+00 1.616674939955804469e+00
3.185704922012580376e+00 3.185958605447055447e+00 1.621044331685414619e+00
3.185674413721574894e+00 3.185931132822488188e+00 1.621044331685414619e+00
3.185643600340792858e+00 3.185903355025077932e+00 1.621044331685414619e+00
3.185612478818903082e+00 3.185873749983967329e+00 1.621044331685414619e+00
3.185581046074938527e+00 3.185845352668841723e+00 1.621044331685414619e+00
3.185549298996236622e+00 3.185816640932645161e+00 1.621044331685414619e+00
3.185517234439528611e+00 3.185787611630943594e+00 1.621044331685414619e+00
3.185484849230341364e+00 3.185758261588082618e+00 1.621044331685414619e+00
3.185452140162101209e+00 3.185728587596292627e+00 1.621044331685414619e+00
3.185419103995827061e+00 3.185698586415382394e+00 1.621044331685414619e+00
3.185385737460928013e+00 3.185669773683817318e+00 1.621044331685414619e+00
3.185352037253663671e+00 3.185639108259981089e+00 1.621044331685414619e+00
3.185318000036985620e+00 3.185608105731760009e+00 1.621044331685414619e+00
3.185283622441348772e+00 3.185576762728333566e+00 1.621044331685414619e+00
3.185248901062463833e+00 3.185545075844123719e+00 1.621044331685414619e+00
3.185213832462996830e+00 3.185514560468800660e+00 1.625413723415024991e+00
3.185178413170238532e+00 3.185482175454819931e+00 1.625413723415024991e+00
3.185142639677302601e+00 3.185449436138987345e+00 1.625413723415024991e+00
3.185106508442667739e+00 3.185416338978424022e+00 1.621044331685414619e+00
3.185070015888451955e+00 3.185382880393873073e+00 1.625413723415024991e+00
3.185033158401617381e+00 3.185349056770904852e+00 1.625413723415024991e+00
3.184995932332816082e+00 3.185317901907579685e+00 1.625413723415024991e+00
3.184958333996228408e+00 3.185283337183157926e+00 1.625413723415024991e+00
3.184920359669042522e+00 3.185248396357698741e+00 1.625413723415024991e+00
3.184882385313209330e+00 3.185213455431159080e+00 1.625413723415024991e+00
3.184844031182856749e+00 3.185178134617829837e+00 1.625413723415024991e+00
3.184805677020741577e+00 3.185144332333268213e+00 1.625413723415024991e+00
3.184766939288074195e+00 3.185108627711869644e+00 1.625413723415024991e+00
3.184727814168897719e+00 3.185074054184704906e+00 1.625413723415024991e+00
3.184688297792720668e+00 3.185037570667787588e+00 1.625413723415024991e+00
3.184648386248456919e+00 3.185000691863695721e+00 1.629783115144635142e+00
3.184608075581853548e+00 3.184966450895534873e+00 1.629783115144635142e+00
3.184567764888488473e+00 3.184929172706349565e+00 1.629783115144635142e+00
3.184527454143891045e+00 3.184891894389040079e+00 1.629783115144635142e+00
3.184487143347186411e+00 3.184857652906329939e+00 1.629783115144635142e+00
3.184446429411974755e+00 3.184819971158894258e+00 1.629783115144635142e+00
3.184405308330334528e+00 3.184781882139226639e+00 1.629783115144635142e+00
3.184363776035258553e+00 3.184743381778671001e+00 1.629783115144635142e+00
3.184321828413387401e+00 3.184707502768139520e+00 1.629783115144635142e+00
3.184279461311422921e+00 3.184668167300352515e+00 1.629783115144635142e+00
3.184236670534537961e+00 3.184628408024714030e+00 1.629783115144635142e+00
3.184193451845963807e+00 3.184589739044474843e+00 1.629783115144635142e+00
3.184149800966552757e+00 3.184550637695342523e+00 1.629783115144635142e+00
3.184105713574372221e+00 3.184509581353060170e+00 1.634152506874245514e+00
3.184061185304267738e+00 3.184471120549797085e+00 1.634152506874245514e+00
3.184016211747431768e+00 3.184429177717277959e+00 1.629783115144635142e+00
3.183970788450974254e+00 3.184389821471762527e+00 1.634152506874245514e+00
3.183924910917461215e+00 3.184350010755268467e+00 1.634152506874245514e+00
3.183878574604502631e+00 3.184303668255744402e+00 1.634152506874245514e+00
3.183831774924271940e+00 3.184262935004265493e+00 1.634152506874245514e+00
3.183784507243066386e+00 3.184221733509014829e+00 1.634152506874245514e+00
3.183736766880846059e+00 3.184177022838638127e+00 1.634152506874245514e+00
3.183688549110770705e+00 3.184131834602876410e+00 1.634152506874245514e+00
3.183639849158733881e+00 3.184089200181144719e+00 1.634152506874245514e+00
3.183590662202879340e+00 3.184044560445828953e+00 1.634152506874245514e+00
3.183540983373143618e+00 3.183999428625075012e+00 1.634152506874245514e+00
3.183490807750746665e+00 3.183955317803986329e+00 1.638521898603855886e+00
3.183440130367741538e+00 3.183907668991624362e+00 1.634152506874245514e+00
3.183388946206473946e+00 3.183862549145706211e+00 1.638521898603855886e+00
3.183337250199139046e+00 3.183816917181343076e+00 1.638521898603855886e+00
3.183285037227236991e+00 3.183770767976325633e+00 1.638521898603855886e+00
3.183232302121085322e+00 3.183721060590325003e+00 1.638521898603855886e+00
3.183179039659314036e+00 3.183670825666646831e+00 1.638521898603855886e+00
3.183125244568314471e+00 3.183623093594144748e+00 1.638521898603855886e+00
3.183070911521784119e+00 3.183574823275736598e+00 1.638521898603855886e+00
3.183016035140101341e+00 3.183526009327860340e+00 1.638521898603855886e+00
3.182960609989892387e+00 3.183473610805368281e+00 1.638521898603855886e+00
3.182904630583439864e+00 3.183423693285456491e+00 1.638521898603855886e+00
3.182848091378129407e+00 3.183373215660783462e+00 1.638521898603855886e+00
3.182790986775934972e+00 3.183322172329186017e+00 1.642891290333466037e+00
3.182733311122850850e+00 3.183270557632468467e+00 1.642891290333466037e+00
3.182675058708333449e+00 3.183215330620383643e+00 1.642891290333466037e+00
3.182616223764719976e+00 3.183162556048004799e+00 1.642891290333466037e+00
3.182556800466663116e+00 3.183109192794625120e+00 1.642891290333466037e+00
3.182496782930596346e+00 3.183055234972278935e+00 1.642891290333466037e+00
3.182436165214137525e+00 3.183000676634129888e+00 1.642891290333466037e+00
3.182374941315305961e+00 3.182945511773687119e+00 1.642891290333466037e+00
3.182313105172386081e+00 3.182889734324667597e+00 1.642891290333466037e+00
3.182250650662805214e+00 3.182833338159874792e+00 1.642891290333466037e+00
3.182187571602871579e+00 3.182776317090934448e+00 1.642891290333466037e+00
3.182123861746951388e+00 3.182718664867471237e+00 1.642891290333466037e+00
3.182001365820512628e+00 3.182608284415983313e+00 1.647260682063076409e+00
3.181943456230119871e+00 3.182556432855713435e+00 1.647260682063076409e+00
3.181885543774964464e+00 3.182504578209216284e+00 1.647260682063076409e+00
3.181827051498816505e+00 3.182452143406898415e+00 1.647260682063076409e+00
3.181767974450592007e+00 3.182399123493375281e+00 1.647260682063076409e+00
3.181708897382996337e+00 3.182346103335116361e+00 1.647260682063076409e+00
3.181649229525516542e+00 3.182289457785012932e+00 1.647260682063076409e+00
3.181588964987342116e+00 3.182235249519452580e+00 1.647260682063076409e+00
3.181528097807951205e+00 3.182180438259218924e+00 1.647260682063076409e+00
3.181466621959644581e+00 3.182125017971917824e+00 1.647260682063076409e+00
3.181404531355692455e+00 3.182068982566064186e+00 1.647260682063076409e+00
3.181341819848514607e+00 3.182012325889265636e+00 1.647260682063076409e+00
3.181278481229043109e+00 3.181955041727580369e+00 1.647260682063076409e+00
3.181214509226125475e+00 3.181900157647494343e+00 1.651630073792686559e+00
3.181149897505890944e+00 3.181841599563377976e+00 1.651630073792686559e+00
3.181084639671134973e+00 3.181782394976543582e+00 1.651630073792686559e+00
3.181018729260681521e+00 3.181722537420689445e+00 1.651630073792686559e+00
3.180952159748723584e+00 3.181662020364817600e+00 1.651630073792686559e+00
3.180884924544227221e+00 3.181600837212638755e+00 1.651630073792686559e+00
3.180817016990227675e+00 3.181538981301868851e+00 1.651630073792686559e+00
3.180748430363174339e+00 3.181476445903571371e+00 1.651630073792686559e+00
3.180679157872305041e+00 3.181413224221530278e+00 1.651630073792686559e+00
3.180609192658967910e+00 3.181349309391573676e+00 1.651630073792686559e+00
3.180538527795850889e+00 3.181284694480800646e+00 1.651630073792686559e+00
3.180467156286439501e+00 3.181219372487038122e+00 1.655999465522296932e+00
3.180395071064286316e+00 3.181159402460301600e+00 1.655999465522296932e+00
3.180322264992052617e+00 3.181092644874205178e+00 1.655999465522296932e+00
3.180248730861390261e+00 3.181025158774198225e+00 1.655999465522296932e+00
3.180174461391457097e+00 3.180956936873481133e+00 1.655999465522296932e+00
